tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt1783232,movie,Conquest 1453,Fetih 1453,0,2012,\N,162,"Action,Drama,History",6.5,58014.0
tt1029234,movie,Martyrs,Martyrs,0,2008,\N,99,Horror,7.0,91652.0
tt0114787,movie,Underground,Underground,0,1995,\N,170,"Comedy,Drama,Fantasy",8.1,57964.0
tt1592525,movie,Lockout,Lockout,0,2012,\N,95,"Action,Sci-Fi,Thriller",6.0,98034.0
tt1179034,movie,From Paris with Love,From Paris with Love,0,2010,\N,92,"Action,Crime,Thriller",6.4,116614.0
tt1174732,movie,An Education,An Education,0,2009,\N,100,Drama,7.3,133071.0
tt0071877,movie,Murder on the Orient Express,Murder on the Orient Express,0,1974,\N,128,"Crime,Drama,Mystery",7.3,61479.0
tt1291584,movie,Warrior,Warrior,0,2011,\N,140,"Action,Drama,Sport",8.2,462690.0
tt0088286,movie,Top Secret!,Top Secret!,0,1984,\N,90,"Comedy,Crime,Music",7.2,65413.0
tt0481369,movie,The Number 23,The Number 23,0,2007,\N,98,"Crime,Mystery,Thriller",6.4,200855.0
tt0212338,movie,Meet the Parents,Meet the Parents,0,2000,\N,108,"Comedy,Romance",7.0,329222.0
tt0369339,movie,Collateral,Collateral,0,2004,\N,120,"Action,Crime,Drama",7.5,389576.0
tt1270797,movie,Venom,Venom,0,2018,\N,112,"Action,Adventure,Sci-Fi",6.6,463796.0
tt0264395,movie,Basic,Basic,0,2003,\N,98,"Action,Crime,Drama",6.4,62594.0
tt0318462,movie,The Motorcycle Diaries,Diarios de motocicleta,0,2004,\N,126,"Adventure,Biography,Drama",7.8,100529.0
tt7069210,movie,The Conjuring: The Devil Made Me Do It,The Conjuring: The Devil Made Me Do It,0,2021,\N,112,"Horror,Mystery,Thriller",6.3,105987.0
tt0068473,movie,Deliverance,Deliverance,0,1972,\N,109,"Adventure,Drama,Thriller",7.7,106642.0
tt0118715,movie,The Big Lebowski,The Big Lebowski,0,1998,\N,117,"Comedy,Crime",8.1,789156.0
tt5463162,movie,Deadpool 2,Deadpool 2,0,2018,\N,119,"Action,Adventure,Comedy",7.7,551444.0
tt0211443,movie,Jason X,Jason X,0,2001,\N,92,"Action,Horror,Sci-Fi",4.4,55479.0
tt1306980,movie,50/50,50/50,0,2011,\N,100,"Comedy,Drama,Romance",7.6,327052.0
tt1921064,movie,Pompeii,Pompeii,0,2014,\N,105,"Action,Adventure,Drama",5.5,110679.0
tt9100054,movie,The Lost Daughter,The Lost Daughter,0,2021,\N,121,Drama,6.7,56070.0
tt0800308,movie,Appaloosa,Appaloosa,0,2008,\N,115,"Action,Crime,Drama",6.7,60945.0
tt5186714,movie,The Salesman,Forushande,0,2016,\N,124,Drama,7.7,59569.0
tt1935859,movie,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,0,2016,\N,127,"Adventure,Drama,Family",6.7,168461.0
tt0098084,movie,Pet Sematary,Pet Sematary,0,1989,\N,103,"Fantasy,Horror,Thriller",6.5,102142.0
tt6802400,movie,Coming 2 America,Coming 2 America,0,2021,\N,110,Comedy,5.3,67727.0
tt3532216,movie,American Made,American Made,0,2017,\N,115,"Action,Comedy,Crime",7.1,174366.0
tt1204342,movie,The Muppets,The Muppets,0,2011,\N,120,"Adventure,Comedy,Family",7.1,91656.0
tt0093010,movie,Fatal Attraction,Fatal Attraction,0,1987,\N,119,"Drama,Thriller",6.9,84465.0
tt2758880,movie,Winter Sleep,Kis Uykusu,0,2014,\N,196,Drama,8.1,51021.0
tt6823368,movie,Glass,Glass,0,2019,\N,129,"Drama,Horror,Sci-Fi",6.6,234662.0
tt0115751,movie,Breaking the Waves,Breaking the Waves,0,1996,\N,159,Drama,7.8,66133.0
tt0815236,movie,She's Out of My League,She's Out of My League,0,2010,\N,104,"Comedy,Romance",6.4,136037.0
tt0117951,movie,Trainspotting,Trainspotting,0,1996,\N,93,Drama,8.1,672830.0
tt1182345,movie,Moon,Moon,0,2009,\N,97,"Drama,Mystery,Sci-Fi",7.8,353426.0
tt0332280,movie,The Notebook,The Notebook,0,2004,\N,123,"Drama,Romance",7.8,557310.0
tt0228333,movie,Ghosts of Mars,Ghosts of Mars,0,2001,\N,98,"Action,Horror,Sci-Fi",4.9,54282.0
tt0401997,movie,Breach,Breach,0,2007,\N,110,"Biography,Crime,Drama",7.0,59663.0
tt1727388,movie,The Way Way Back,The Way Way Back,0,2013,\N,103,"Comedy,Drama",7.4,148111.0
tt0472062,movie,Charlie Wilson's War,Charlie Wilson's War,0,2007,\N,102,"Biography,Comedy,Drama",7.0,117168.0
tt1904996,movie,Parker,Parker,0,2013,\N,118,"Action,Crime,Thriller",6.2,121757.0
tt0120184,movie,Sphere,Sphere,0,1998,\N,134,"Action,Mystery,Sci-Fi",6.1,105752.0
tt4465564,movie,Fifty Shades Darker,Fifty Shades Darker,0,2017,\N,118,"Drama,Romance",4.5,100271.0
tt5109280,movie,Raya and the Last Dragon,Raya and the Last Dragon,0,2021,\N,107,"Action,Adventure,Animation",7.3,141546.0
tt1535109,movie,Captain Phillips,Captain Phillips,0,2013,\N,134,"Action,Biography,Crime",7.8,450266.0
tt0887883,movie,Burn After Reading,Burn After Reading,0,2008,\N,96,"Comedy,Crime,Drama",7.0,327500.0
tt1137450,movie,Death Wish,Death Wish,0,2018,\N,107,"Action,Crime,Drama",6.3,71311.0
tt0378109,movie,Into the Blue,Into the Blue,0,2005,\N,110,"Action,Adventure,Crime",5.9,76133.0
tt0245803,movie,Bulletproof Monk,Bulletproof Monk,0,2003,\N,104,"Action,Comedy,Fantasy",5.4,50251.0
tt0233469,movie,Collateral Damage,Collateral Damage,0,2002,\N,108,"Action,Drama,Thriller",5.5,74645.0
tt0462499,movie,Rambo,Rambo,0,2008,\N,92,"Action,Adventure,Thriller",7.0,228408.0
tt7846844,movie,Enola Holmes,Enola Holmes,0,2020,\N,123,"Action,Adventure,Crime",6.6,160629.0
tt0358273,movie,Walk the Line,Walk the Line,0,2005,\N,136,"Biography,Drama,Music",7.8,247209.0
tt0418455,movie,Adam's Apples,Adams æbler,0,2005,\N,94,"Comedy,Crime,Drama",7.7,50111.0
tt1981677,movie,Pitch Perfect,Pitch Perfect,0,2012,\N,112,"Comedy,Music,Romance",7.1,299355.0
tt2869728,movie,Ride Along 2,Ride Along 2,0,2016,\N,102,"Action,Comedy,Crime",5.8,57968.0
tt0382625,movie,The Da Vinci Code,The Da Vinci Code,0,2006,\N,149,"Mystery,Thriller",6.6,425094.0
tt2361317,movie,Live by Night,Live by Night,0,2016,\N,129,"Action,Thriller",6.4,56662.0
tt0086066,movie,The Outsiders,The Outsiders,0,1983,\N,91,"Crime,Drama",7.1,84022.0
tt2274648,movie,Hellboy,Hellboy,0,2019,\N,120,"Action,Adventure,Fantasy",5.2,87623.0
tt0120586,movie,American History X,American History X,0,1998,\N,119,Drama,8.5,1094675.0
tt0281358,movie,A Walk to Remember,A Walk to Remember,0,2002,\N,101,"Drama,Romance",7.3,208662.0
tt1262416,movie,Scream 4,Scream 4,0,2011,\N,111,"Horror,Mystery",6.2,145952.0
tt0349903,movie,Ocean's Twelve,Ocean's Twelve,0,2004,\N,125,"Crime,Thriller",6.4,382432.0
tt0257076,movie,S.W.A.T.,S.W.A.T.,0,2003,\N,117,"Action,Adventure,Crime",6.0,145969.0
tt0067185,movie,Harold and Maude,Harold and Maude,0,1971,\N,91,"Comedy,Drama,Romance",7.9,76510.0
tt0374546,movie,"Spring, Summer, Fall, Winter... and Spring",Bom yeoreum gaeul gyeoul geurigo bom,0,2003,\N,103,"Drama,Romance",8.0,82045.0
tt0050976,movie,The Seventh Seal,Det sjunde inseglet,0,1957,\N,96,"Drama,Fantasy",8.1,181496.0
tt5719748,movie,Cold Pursuit,Cold Pursuit,0,2019,\N,119,"Action,Comedy,Crime",6.2,67605.0
tt0120784,movie,Payback,Payback,0,1999,\N,100,"Action,Crime,Drama",7.1,137645.0
tt0046268,movie,The Wages of Fear,Le salaire de la peur,0,1953,\N,131,"Adventure,Drama,Thriller",8.2,59940.0
tt0381707,movie,White Chicks,White Chicks,0,2004,\N,109,"Comedy,Crime",5.7,141957.0
tt0053125,movie,North by Northwest,North by Northwest,0,1959,\N,136,"Adventure,Mystery,Thriller",8.3,321102.0
tt8097030,movie,Turning Red,Turning Red,0,2022,\N,100,"Adventure,Animation,Comedy",7.0,84753.0
tt0790628,movie,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,0,2013,\N,100,Comedy,5.9,73201.0
tt0373926,movie,The Interpreter,The Interpreter,0,2005,\N,128,"Crime,Mystery,Thriller",6.4,105763.0
tt2101341,movie,Dead Man Down,Dead Man Down,0,2013,\N,118,"Action,Crime,Drama",6.4,67621.0
tt0302640,movie,The Hot Chick,The Hot Chick,0,2002,\N,104,"Comedy,Fantasy",5.5,94724.0
tt5362988,movie,Wind River,Wind River,0,2017,\N,107,"Crime,Drama,Mystery",7.7,242479.0
tt1250777,movie,Kick-Ass,Kick-Ass,0,2010,\N,117,"Action,Comedy,Crime",7.6,552490.0
tt0093894,movie,The Running Man,The Running Man,0,1987,\N,101,"Action,Sci-Fi,Thriller",6.6,150783.0
tt0059742,movie,The Sound of Music,The Sound of Music,0,1965,\N,172,"Biography,Drama,Family",8.1,225706.0
tt3316960,movie,Still Alice,Still Alice,0,2014,\N,101,Drama,7.5,133221.0
tt0464154,movie,Piranha 3D,Piranha 3D,0,2010,\N,88,"Comedy,Horror",5.5,89716.0
tt1979388,movie,The Good Dinosaur,The Good Dinosaur,0,2015,\N,93,"Adventure,Animation,Comedy",6.7,112876.0
tt0331632,movie,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,0,2004,\N,93,"Adventure,Comedy,Family",5.1,55936.0
tt1980929,movie,Begin Again,Begin Again,0,2013,\N,104,"Comedy,Drama,Music",7.4,153976.0
tt0090329,movie,Witness,Witness,0,1985,\N,112,"Drama,Romance,Thriller",7.4,93450.0
tt1478338,movie,Bridesmaids,Bridesmaids,0,2011,\N,125,"Comedy,Romance",6.8,287341.0
tt0097757,movie,The Little Mermaid,The Little Mermaid,0,1989,\N,83,"Adventure,Animation,Comedy",7.6,255266.0
tt0397101,movie,The Skeleton Key,The Skeleton Key,0,2005,\N,104,"Drama,Horror,Mystery",6.5,112905.0
tt0259446,movie,My Big Fat Greek Wedding,My Big Fat Greek Wedding,0,2002,\N,95,"Comedy,Drama,Romance",6.6,129253.0
tt0449088,movie,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,0,2007,\N,169,"Action,Adventure,Fantasy",7.1,632103.0
tt0362120,movie,Scary Movie 4,Scary Movie 4,0,2006,\N,83,Comedy,5.1,120040.0
tt2463208,movie,The Adam Project,The Adam Project,0,2022,\N,106,"Action,Adventure,Comedy",6.7,148053.0
tt0083658,movie,Blade Runner,Blade Runner,0,1982,\N,117,"Action,Drama,Sci-Fi",8.1,747434.0
tt0118615,movie,Anaconda,Anaconda,0,1997,\N,89,"Action,Adventure,Horror",4.8,103391.0
tt0119164,movie,The Full Monty,The Full Monty,0,1997,\N,91,"Comedy,Drama",7.2,105297.0
tt0096764,movie,The Adventures of Baron Munchausen,The Adventures of Baron Munchausen,0,1988,\N,126,"Adventure,Comedy,Fantasy",7.1,53140.0
tt0094898,movie,Coming to America,Coming to America,0,1988,\N,117,"Comedy,Romance",7.1,204494.0
tt0324554,movie,Wicker Park,Wicker Park,0,2004,\N,114,"Drama,Mystery,Romance",6.9,55897.0
tt2369135,movie,Need for Speed,Need for Speed,0,2014,\N,132,"Action,Crime,Thriller",6.4,169252.0
tt0074119,movie,All the President's Men,All the President's Men,0,1976,\N,138,"Drama,History,Thriller",7.9,113157.0
tt1670345,movie,Now You See Me,Now You See Me,0,2013,\N,115,"Crime,Mystery,Thriller",7.2,641394.0
tt1179056,movie,A Nightmare on Elm Street,A Nightmare on Elm Street,0,2010,\N,95,"Crime,Drama,Horror",5.2,99080.0
tt0268978,movie,A Beautiful Mind,A Beautiful Mind,0,2001,\N,135,"Biography,Drama",8.2,908773.0
tt7752126,movie,Brightburn,Brightburn,0,2019,\N,90,"Drama,Horror,Mystery",6.1,94297.0
tt1288558,movie,Evil Dead,Evil Dead,0,2013,\N,91,Horror,6.4,167683.0
tt2967224,movie,Hot Pursuit,Hot Pursuit,0,2015,\N,87,"Action,Comedy,Crime",5.1,51031.0
tt0047478,movie,Seven Samurai,Shichinin no samurai,0,1954,\N,207,"Action,Drama",8.6,338412.0
tt1506999,movie,Haywire,Haywire,0,2011,\N,93,"Action,Drama,Thriller",5.8,86599.0
tt0308644,movie,Finding Neverland,Finding Neverland,0,2004,\N,106,"Biography,Drama,Family",7.7,204627.0
tt1702439,movie,Safe Haven,Safe Haven,0,2013,\N,115,"Drama,Romance,Thriller",6.6,109917.0
tt0198781,movie,"Monsters, Inc.","Monsters, Inc.",0,2001,\N,92,"Adventure,Animation,Comedy",8.1,881226.0
tt0808279,movie,Funny Games,Funny Games,0,2007,\N,111,"Crime,Drama,Thriller",6.5,96012.0
tt0993842,movie,Hanna,Hanna,0,2011,\N,111,"Action,Adventure,Drama",6.8,197534.0
tt1258197,movie,Exam,Exam,0,2009,\N,101,"Mystery,Thriller",6.8,113301.0
tt0277027,movie,I Am Sam,I Am Sam,0,2001,\N,132,Drama,7.6,149050.0
tt1924396,movie,The Best Offer,La migliore offerta,0,2013,\N,131,"Crime,Drama,Mystery",7.8,116964.0
tt0892782,movie,Monsters vs. Aliens,Monsters vs. Aliens,0,2009,\N,94,"Action,Adventure,Animation",6.4,158950.0
tt0079470,movie,Life of Brian,Life of Brian,0,1979,\N,94,Comedy,8.0,392231.0
tt0486822,movie,Disturbia,Disturbia,0,2007,\N,105,"Crime,Drama,Mystery",6.8,233111.0
tt2193215,movie,The Counselor,The Counselor,0,2013,\N,117,"Crime,Drama,Thriller",5.4,100387.0
tt2013293,movie,The Wind Rises,Kaze tachinu,0,2013,\N,126,"Animation,Biography,Drama",7.7,83026.0
tt4209788,movie,Molly's Game,Molly's Game,0,2017,\N,140,"Biography,Crime,Drama",7.4,165640.0
tt1086772,movie,Blended,Blended,0,2014,\N,117,"Comedy,Romance",6.5,129884.0
tt11245972,movie,Scream,Scream,0,2022,\N,114,"Horror,Mystery,Thriller",6.4,85155.0
tt1280558,movie,A Wednesday,A Wednesday,0,2008,\N,104,"Action,Crime,Drama",8.1,77889.0
tt0120755,movie,Mission: Impossible II,Mission: Impossible II,0,2000,\N,123,"Action,Adventure,Thriller",6.1,333950.0
tt0265666,movie,The Royal Tenenbaums,The Royal Tenenbaums,0,2001,\N,110,"Comedy,Drama",7.6,287128.0
tt0029843,movie,The Adventures of Robin Hood,The Adventures of Robin Hood,0,1938,\N,102,"Action,Adventure,Romance",7.9,50560.0
tt0975645,movie,Hitchcock,Hitchcock,0,2012,\N,98,"Biography,Drama,Romance",6.8,75548.0
tt0309593,movie,Final Destination 2,Final Destination 2,0,2003,\N,90,"Horror,Thriller",6.2,163473.0
tt0328589,movie,Under the Tuscan Sun,Under the Tuscan Sun,0,2003,\N,113,"Comedy,Drama,Romance",6.7,52022.0
tt0340163,movie,Hostage,Hostage,0,2005,\N,113,"Action,Crime,Drama",6.5,110107.0
tt0105665,movie,Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me,0,1992,\N,134,"Drama,Horror,Mystery",7.2,95272.0
tt0121765,movie,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,0,2002,\N,142,"Action,Adventure,Fantasy",6.6,687436.0
tt0079574,movie,Moonraker,Moonraker,0,1979,\N,126,"Action,Adventure,Sci-Fi",6.2,99127.0
tt0082085,movie,Blow Out,Blow Out,0,1981,\N,108,"Crime,Drama,Mystery",7.4,51305.0
tt0395584,movie,The Devil's Rejects,The Devil's Rejects,0,2005,\N,107,"Crime,Horror,Western",6.7,98694.0
tt0389557,movie,Black Book,Zwartboek,0,2006,\N,145,"Drama,Thriller,War",7.7,76283.0
tt0107688,movie,The Nightmare Before Christmas,The Nightmare Before Christmas,0,1993,\N,76,"Animation,Family,Fantasy",7.9,326142.0
tt1172049,movie,Demolition,Demolition,0,2015,\N,101,"Comedy,Drama",7.0,98097.0
tt0328828,movie,American Wedding,American Wedding,0,2003,\N,96,Comedy,6.3,203828.0
tt2239822,movie,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,0,2017,\N,136,"Action,Adventure,Fantasy",6.4,177703.0
tt0391198,movie,The Grudge,The Grudge,0,2004,\N,91,"Horror,Mystery,Thriller",5.9,143689.0
tt0480242,movie,Dan in Real Life,Dan in Real Life,0,2007,\N,98,"Comedy,Drama,Romance",6.8,102179.0
tt2177771,movie,The Monuments Men,The Monuments Men,0,2014,\N,118,"Comedy,Drama,History",6.1,130816.0
tt0116669,movie,Jack,Jack,0,1996,\N,113,"Comedy,Drama,Fantasy",5.8,60279.0
tt0117500,movie,The Rock,The Rock,0,1996,\N,136,"Action,Adventure,Thriller",7.4,332400.0
tt1409024,movie,Men in Black 3,Men in Black 3,0,2012,\N,106,"Action,Adventure,Comedy",6.8,355507.0
tt2333784,movie,The Expendables 3,The Expendables 3,0,2014,\N,126,"Action,Adventure,Thriller",6.1,179740.0
tt0264616,movie,Frailty,Frailty,0,2001,\N,100,"Crime,Drama,Thriller",7.2,83003.0
tt0435651,movie,The Giver,The Giver,0,2014,\N,97,"Drama,Romance,Sci-Fi",6.4,118017.0
tt0070034,movie,Enter the Dragon,Enter the Dragon,0,1973,\N,102,"Action,Crime,Drama",7.6,103132.0
tt1454468,movie,Gravity,Gravity,0,2013,\N,91,"Action,Drama,Sci-Fi",7.7,810866.0
tt1205537,movie,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,0,2014,\N,105,"Action,Drama,Thriller",6.2,130361.0
tt4547056,movie,The Girl with All the Gifts,The Girl with All the Gifts,0,2016,\N,111,"Action,Adventure,Drama",6.6,59054.0
tt0146984,movie,The Legend of Bagger Vance,The Legend of Bagger Vance,0,2000,\N,126,"Drama,Fantasy,Sport",6.7,56724.0
tt2948356,movie,Zootopia,Zootopia,0,2016,\N,108,"Adventure,Animation,Comedy",8.0,480474.0
tt0265029,movie,America's Sweethearts,America's Sweethearts,0,2001,\N,102,"Comedy,Romance",5.7,57668.0
tt2870612,movie,"As Above, So Below","As Above, So Below",0,2014,\N,93,"Horror,Mystery,Thriller",6.2,89819.0
tt0047528,movie,The Road,La strada,0,1954,\N,108,Drama,8.0,62437.0
tt3967856,movie,Okja,Okja,0,2017,\N,120,"Action,Adventure,Drama",7.3,117905.0
tt1638355,movie,The Man from U.N.C.L.E.,The Man from U.N.C.L.E.,0,2015,\N,116,"Action,Adventure,Comedy",7.2,300743.0
tt1386697,movie,Suicide Squad,Suicide Squad,0,2016,\N,123,"Action,Adventure,Fantasy",5.9,671266.0
tt1528100,movie,Exodus: Gods and Kings,Exodus: Gods and Kings,0,2014,\N,150,"Action,Adventure,Drama",6.0,167095.0
tt1041829,movie,The Proposal,The Proposal,0,2009,\N,108,"Comedy,Drama,Romance",6.7,320608.0
tt2953050,movie,Encanto,Encanto,0,2021,\N,102,"Animation,Comedy,Family",7.2,190370.0
tt0110912,movie,Pulp Fiction,Pulp Fiction,0,1994,\N,154,"Crime,Drama",8.9,1979367.0
tt0307479,movie,Solaris,Solaris,0,2002,\N,99,"Drama,Mystery,Romance",6.2,82355.0
tt0445934,movie,Blades of Glory,Blades of Glory,0,2007,\N,93,"Comedy,Sport",6.3,167252.0
tt3464902,movie,The Lobster,The Lobster,0,2015,\N,119,"Comedy,Drama,Romance",7.1,247390.0
tt0084503,movie,Pink Floyd: The Wall,Pink Floyd: The Wall,0,1982,\N,95,"Drama,Fantasy,Music",8.0,80089.0
tt3042408,movie,Who Am I,Who Am I - Kein System ist sicher,0,2014,\N,102,"Crime,Drama,Mystery",7.5,55741.0
tt0257106,movie,Scary Movie 2,Scary Movie 2,0,2001,\N,83,Comedy,5.3,159301.0
tt0110632,movie,Natural Born Killers,Natural Born Killers,0,1994,\N,119,"Action,Crime,Drama",7.2,230410.0
tt0372532,movie,The Wedding Date,The Wedding Date,0,2005,\N,90,"Comedy,Romance",6.1,51786.0
tt8688634,movie,21 Bridges,21 Bridges,0,2019,\N,99,"Action,Thriller",6.6,64115.0
tt0383028,movie,"Synecdoche, New York","Synecdoche, New York",0,2008,\N,124,Drama,7.5,89793.0
tt2357129,movie,Jobs,Jobs,0,2013,\N,128,"Biography,Drama",6.0,97614.0
tt8110330,movie,Dil Bechara,Dil Bechara,0,2020,\N,101,"Comedy,Drama,Romance",8.1,128453.0
tt0780504,movie,Drive,Drive,0,2011,\N,100,"Action,Drama",7.8,616702.0
tt2265398,movie,Drinking Buddies,Drinking Buddies,0,2013,\N,90,"Comedy,Drama,Romance",6.1,58199.0
tt1114740,movie,Paul Blart: Mall Cop,Paul Blart: Mall Cop,0,2009,\N,91,"Action,Comedy,Crime",5.2,109172.0
tt1488606,movie,Triple Frontier,Triple Frontier,0,2019,\N,125,"Action,Adventure,Crime",6.4,124072.0
tt0363988,movie,Secret Window,Secret Window,0,2004,\N,96,"Drama,Mystery,Thriller",6.5,192920.0
tt0481141,movie,No Reservations,No Reservations,0,2007,\N,104,"Comedy,Drama,Romance",6.3,74489.0
tt0058385,movie,My Fair Lady,My Fair Lady,0,1964,\N,170,"Drama,Family,Musical",7.8,94067.0
tt0118689,movie,Bean,Bean,0,1997,\N,89,"Adventure,Comedy,Family",6.5,103470.0
tt7282468,movie,Burning,Beoning,0,2018,\N,148,"Drama,Mystery,Thriller",7.5,61724.0
tt0042876,movie,Rashomon,Rashômon,0,1950,\N,88,"Crime,Drama,Mystery",8.2,165185.0
tt0990407,movie,The Green Hornet,The Green Hornet,0,2011,\N,119,"Action,Comedy,Crime",5.8,159797.0
tt0256415,movie,Sweet Home Alabama,Sweet Home Alabama,0,2002,\N,108,"Comedy,Romance",6.2,111519.0
tt1038686,movie,Legion,Legion,0,2010,\N,100,"Action,Fantasy,Horror",5.2,104220.0
tt11214590,movie,House of Gucci,House of Gucci,0,2021,\N,158,"Crime,Drama",6.6,100511.0
tt0077766,movie,Jaws 2,Jaws 2,0,1978,\N,116,"Adventure,Horror,Thriller",5.8,77059.0
tt1232200,movie,That's My Boy,That's My Boy,0,2012,\N,116,Comedy,5.5,98639.0
tt0029947,movie,Bringing Up Baby,Bringing Up Baby,0,1938,\N,102,Comedy,7.8,60722.0
tt0362227,movie,The Terminal,The Terminal,0,2004,\N,128,"Comedy,Drama,Romance",7.4,446262.0
tt0095016,movie,Die Hard,Die Hard,0,1988,\N,132,"Action,Thriller",8.2,855931.0
tt1490017,movie,The Lego Movie,The Lego Movie,0,2014,\N,100,"Action,Adventure,Animation",7.7,345704.0
tt1971325,movie,Automata,Autómata,0,2014,\N,109,"Action,Drama,Sci-Fi",6.0,56626.0
tt0472033,movie,9,9,0,2009,\N,79,"Action,Adventure,Animation",7.0,138720.0
